"final_rate","final_name","final_date","final_reviews","final_portion","final_decision"
3,"Pete &amp; Martha Redpath","March 10, 2017","Ok for the price but sound isn't that great.",1,"positive"
5,"Lauri savage","April 4, 2017","We love the convenience of listening to music or finding out the weather for the day.",1,"positive"
5,"Kindle Customer","March 4, 2017","Great chatty lady ! Needs a bit more worldly education !",0.666666666666667,"positive"
5,"Amazon Customer","March 19, 2017","In one word, AMAZING! Alexa Dot works, sounds and is smart!!!! Love it!!",1,"positive"
5,"Angel","November 20, 2016","I love it, amazing and so much fun.  I take it with me on vacation.",1,"positive"
5,"KGA","April 3, 2017","Fun and always expanding in functionality",1,"positive"
5,"Daniel De Lira","March 3, 2017","Love it for getting update great for timing need more update for services",1,"positive"
5,"Dorothy Todd","March 7, 2017","Amazing how much Alexa knows!  She has become a member of the family.",1,"positive"
5,"Jim","March 20, 2017","Alexa is great! Fun to use, and interesting to listen to.",1,"positive"
5,"Amazon Customer","December 3, 2016","Extending the Echo to more than one room, whats not to like?",1,"positive"
5,"LARRY S.","April 7, 2017","Am learning new things for this all the time and enjoy using it very much.",1,"positive"
5,"Carol Potts","March 4, 2017","I live alone and she is fun to talk to.  I especially love the way she wakes me up!  LMAO!",1,"positive"
5,"mkabrams","March 12, 2017","love it, best every, compact, very learning tool for young and old",1,"positive"
5,"Jevon","April 2, 2017","We love our Echo dot. While we use it for music 95% of the time, it's nice to be able to ask for the news or weather or a recipe and get immediate results.",1,"positive"
5,"CORLEEONE","February 6, 2017","Was my gift to me on Christmas and I love it",1,"positive"
5,"brandy","March 22, 2017","Amazing!! Bought this yesterday and I love it!!",1,"positive"
1,"Jeffrey Allen Randorf","December 10, 2016","I had to change my wifi set up to make my SSID hidden.  So I try to go into Setup and update the two Dots I own.  The unit could not connect to my network again even with the saved passwords on amazon.  To I tried again.  I would get different error code, one I have included.  Then the alexa app was real slow - 4-5 min to switch to different menus.  I ended up deleted teh app and renstalling it which did spee it up.  But getting the Dots to connect to my network continued to fail.  The only thing I changed was the hiding the SSIDs.  I make the SSIDs visible again and still no luck.  So, my two Dots might as well be bricks.This is the second time I've submitted this review.  Hopefully this one will go through.",0.4,"negative"
5,"Ali Momeni","March 16, 2017","I love this product. At first I thought that the sound would be very low, but it has a very high sounds and clear coming out. I hear my daughter using it every day in her room.",1,"positive"
4,"Tony","December 12, 2016","In general a very good device. But can't disable bluetooth is a huge problem for me.I connect my echo dot to my AV receiver through the AmazonBasics bluetooth receiver. Normally I want echo to use the build-in speaker and only switch to bluetooth when I listen to music, so I can keep my A/V receiver on TV input. However, when I say ""Alexa disable bluetooth"", it gets reconnected 2 seconds later. Now I have to keep my AV receiver on bluetooth input all the time, and I can't watch TV if I want to use echo, this is super annoying.This could be a problem with the AmazonBasics bluetooth receiver or echo dot. Either way please fix it.",0.333333333333333,"negative"
5,"Joseph R.","December 4, 2016","I originally got this just to play around with - but it's pretty darn fun/useful!Out of the box without any additional equipment its features are pretty limited. By itself - you can use it as a voice activated clock/timer, music player (With pandora, amazon music unlimited, iheartradio), calculator, simple fact/information checker, dictionary, and other generic commands.With additional smart home equipment you can control lights, electronics, and other wifi/bluetooth/IR controlled technology. Currently, a lot of these technologies are relatively pricey ($30-50 per outlet/item) in general.I'm looking forward to how this technology improves.",0.714285714285714,"positive"
4,"mythology101","January 24, 2017","I love telling Alexa a grocery list or to do list.  If I have to get a pen to write it down I won't do it but telling Alexa the info is very easy.  On 20 questions she can't guess bear!  I've tried about 25 times now. She says panda, yeti, mountain lion but not a bear that lives in a forest.  I won't continue 20 questions until she figures it out!  She goes into detail if you ask her the weather or the current news.  I know there is a lot she can do but just haven't experimented enough yet.  Some basic knowledge that I ask her though she doesn't know.  I asked her to search on Bing but that didn't help so I need to figure out if it is something I'm doing.",1,"positive"
3,"K. Chan","January 16, 2017","Easy enough to set up but:- it always has to be plugged in. This is dumb. Give us the option to put AA batteries in or something. Also, why make the plug detachable?- Alexa is only slightly smarter than Siri (who is useless). I tried asking Alexa questions about the product (like ""do you need to be plugged in all the time?"") and she didn't understand. Seems like she should be able to troubleshoot herself. In general she doesn't understand a lot of requests.I think I'd enjoy her more if I had more compatible devices but right now she's used for setting hands-free alarms in the kitchen and telling me the weather for the day.",0.818181818181818,"positive"
3,"Phyllis Cory","January 30, 2017","Alexa doesn't know as much as Siri.  She can't answer some questions about current newsmakers, such as Nikki Haley  When I asked Alexa to wiki Theodate Pope Riddle, she responded that she couldn't answer that question.  I then asked about Halstead Farm, which houses Impressionist art that cannot be circulated or lent, but Alexa didn't know about that either.  Siri provides web references in written form, which Alexa cannot, but I believe Alexa's power is limited.  She is great for Flashbriefings and weather but limited in research capability.  Alexa, however, fits conveniently on my uncluttered kitchen counter and is handy for a morning review of events.",0.666666666666667,"positive"
