ALL_ASIN,ALL_TITLE
'B000001Y15,The Don Killuminati (The 7 Day Theory)
'B000001Y16,Don Killuminati
'B000001Y17,Don Killuminati the 7 Day Theory
'B000001XY7,Bim Bam Bum (1935-1940)
'B000001Y13,Doggfather
'B000001Y5B,No Doubt
'B000001Y1B,The Aftermath
'B000001Y3J,Necessary Roughness
'B000001Y47,Brown Album
'B000001Y5D,Bigger Better Faster More!
'B000001Y5F,Meantime
'B000001Y61,Blackstreet
'B000001Y4W,Beacon Street Collection
'B000001Y7S,Tales From the Punchbowl
'B000001Y57,Sailing the Seas of Cheese
'B000001Y8B,Get You Gunn / Misery Machine / Mother Inferior
'B000001Y4P,Fush Yu Mang
'B000001Y77,Injected
'B000001YX8,No Hold Barred
'B000001Z0P,Living in a Crime Wave
'B000001YZU,Livin' in a Hoe House
'B000001ZBM,Truez Neva Stop
'B000001ZCS,Non-Stop Erotic Cabaret
'B000001Z4V,10% Love Me 90% Hate Me
'B000001ZBL,Kickin Game
'B000001ZV8,All Night Long
'B000001ZUX,Mr. Wizard [Vinyl]
'B000001ZV6,Too Bad Jim
'B000001ZWU,Feelin' Bitchy
'B00000201T,Light User Syndrome
'B00000203G,Where Are All the Nice Girls
'B000002095,Necropolis: Dialogic Project
'B0000020JS,Unmerry Melodies
'B0000020RI,Ancestros
'B0000020VG,Wiccked
'B0000020V6,Ghetto Blues
'B0000020VC,Just Marvaless
'B0000020V8,Autopsy
'B000002170,In A Dream
'B0000021NC,Deaf Mix 3
'B00000235Q,No Telling Lies
'B00000235R,3.V
'B0000024JL,This Is How We Do It
'B0000024I7,Regulate G-Funk Era
'B0000024JD,Mr Smith
'B0000024IQ,Greatest Misses
'B0000024IB,Muse Sick-N-Hour Mess Age
'B0000024IS,14 Shots to the Dome
'B0000024L0,N Gatz We Trust
'B0000024IY,Born Gangstaz
'B0000024LT,T.H.U.G.S.
'B0000024JZ,Yo Bum Rush the Show
'B0000024LW,Ill Na Na
'B0000024MZ,Take a Look Over Your Shoulder
'B0000024LN,Muddy Waters
'B0000024KT,Double Or Nothing
'B0000024KQ,All We Got Iz Us
'B0000024IE,Fear of a Black Planet
'B0000024MU,In My Lifetime 1
'B0000024II,Mama Said Knock You Out
'B0000024S9,Wednesday Morning 3 Am
'B0000024T5,Parsley Sage Rosemary &amp; Thyme
'B0000024SN,Sounds of Silence
'B0000024JN,Licensed To Ill
'B0000024VP,Sunshine Superman
'B0000024TT,Songs of Leonard Cohen
'B0000024PC,The Graduate (1967 Film)
'B0000024VV,Barabajagal
'B0000024W1,Leadbelly
'B0000024UX,Bridge Over Troubled Water
'B0000024WW,Stoney End
'B0000024Z9,Sloppy Seconds
'B0000024VQ,The Hurdy Gurdy Man
'B0000024ZQ,Elf
'B0000024YL,Simon and Garfunkel's Greatest Hits
'B000002510,Ship Ahoy
'B000002526,Hangin' Around the Observatory
'B000002527,Open Our Eyes
'B0000024WG,Christmas &amp; Beads of Sweat
'B0000024ZC,Three Friends
'B0000024ZV,Why Dontcha
'B0000024XY,Gonna Take a Miracle
'B000002537,Souvenirs
'B000002539,Streetlife Serenade
'B00000251D,All American Boy
'B00000253J,Sun Goddess
'B0000024ZF,R.E.O./T.W.O.
'B00000253T,Blue Sky Night Thunder
'B0000024WV,Third
'B00000255D,Best of Two Worlds
'B00000252W,Butterfly
'B00000255A,Gratitude
'B00000254I,Captured Angel
'B00000253Y,Tanya Tucker - Greatest Hits [Columbia]
'B000002562,Smile
'B00000250W,Ridin the Storm Out
'B00000258B,Love at the Greek
'B000002564,Silk Degrees
'B00000257B,Jacksons
'B00000257X,Fire on the Mountain
'B00000259D,Celebrate Me Home
'B000002563,Starcastle
'B00000258G,Go for Your Guns
'B00000251E,Golden Hits
'B000002583,High Lonesome
'B0000025AU,We Came to Play
'B00000259L,Karla Bonoff
'B0000025AD,Little Queen
'B0000025AM,Goin Places
'B0000025BI,Thoroughbred
'B00000256G,The Best of Leonard Cohen
'B0000025A9,Rejoice
'B0000025BA,Tapestry
'B0000025BT,I'm Glad You're Here With Me Tonight
'B0000025CY,Toto
'B0000025BF,Wrap Around Joy
'B0000025AK,Streisand Superman
'B0000025D3,Twin Sons of Different Mothers
'B00000256U,Cardiff Rose
'B0000025BY,Pure Mania
'B0000025AO,Never Letting Go
'B0000025CM,Central Heating
'B0000025A7,Too Hot to Handle
'B0000025AS,All 'N All
'B0000025DR,Face the Music
'B0000025EI,You Don't Bring Me Flowers
'B000002584,It Looks Like Snow
'B0000025DD,David Gilmour
'B0000025F7,Off the Wall
'B0000025B9,Writer
'B0000025EN,Phoenix
'B0000025C3,Double Live Gonzo
'B0000025FA,Million Mile Reflections
'B00000256T,Saddle Tramp
'B0000025H2,Keep the Fire
'B0000025GB,Nine Lives
'B0000025DT,New World Record
'B0000025CO,Jeff Wayne's Musical Version of: The War Of The Worlds
'B00000253O,Blood on the Tracks
'B0000025IU,Full Moon
'B0000025FM,Back on the Street
'B0000025HK,Romantics
'B0000025IA,Triumph
'B0000025H9,Willie Sings Kristofferson
'B0000025ED,52nd Street
'B0000025FJ,Dream Police
'B0000025HE,Hydra
'B0000025DK,Cheryl Lynn
'B0000025K6,Psychedelic Furs
'B0000025HD,Special View
'B0000025GT,You're Only Lonely
'B0000025KF,Hi Infidelity
'B0000025L7,Kings of the Wild Frontier
'B0000025LB,Point of Entry
'B0000025NI,Scissors Cut
'B0000024ZL,Live Concert at the Forum
'B0000025JQ,Alive
'B0000025NU,Songs in the Attic
'B0000025KW,Seven Year Ache
'B0000025GR,Winner Takes All
'B0000025NB,Talk Talk Talk
'B0000025OA,The Jacksons Live
'B0000025OM,Weather Report
'B0000025NJ,Innocent Age
'B0000025JT,Guilty
'B0000025OL,Prince Charming
'B0000025HY,Face to Face
'B0000025OY,Memories
'B0000025NR,Wild Heart of the Young
'B0000025R3,Business As Usual
'B0000025JY,Loverboy
'B0000025RM,Hughes / Thrall
'B0000025RD,12 Greatest Hits Vol. 2
'B0000025OR,Get Lucky
'B0000025UL,Juicy Fruit
'B0000025RI,Thriller
'B0000025TB,Friend Or Foe
'B0000025UG,Feline
'B0000025UZ,Cargo
'B0000025ON,On the Way to the Sky
'B0000025YM,Defenders of the Faith
'B0000025YO,All Over the Place
'B0000025VL,Classics: The Early Years
'B0000025YF,Busy Body
'B0000025V4,Between the Sheets
'B0000025VC,Keep It Up
'B0000025WY,Isolation
'B0000025WQ,She's So Unusual
'B0000025ZJ,99 Luftballoons
'B0000025Z4,Soul Mining
'B0000025V1,Fastway
'B000002605,Voices Carry
'B0000025Z8,Mirror Moves
'B0000025XA,Windows &amp; Walls
'B0000025XT,Strip
'B00000261U,Two Steps From The Move
'B00000261N,Wheels Are Turnin
'B00000261P,Make It Big
'B000002610,Chinese Wall
'B0000025ZZ,Let's Hear It for the Boy
'B0000025VH,Subject
'B0000025ZI,99 Luftballons
'B0000025YB,Warrior
'B00000263P,Aural Sculpture
'B00000260Q,Metropolis - Original Motion Picture Soundtrack
'B00000264U,Caravan of Love
'B00000263H,Lovin Every Minute of It
'B00000261A,Moments
'B00000264F,Wings of Tomorrow
'B0000025Z9,Heatwave - Heatwave - Greatest Hits
'B00000265F,Romantically Yours
'B000002652,Lisa Lisa And Cult Jam With Full Force
'B000002638,Dream Of A Lifetime
'B00000264E,Balance of Power
'B00000266C,Music From the Edge
'B0000025ZB,The Best Of Kansas
'B000002688,Midnight To Midnight
'B00000269T,Dreamtime
'B00000266N,Welcome Home
'B000002678,Surface
'B00000267G,Exile - Greatest Hits
'B000002631,Night I Fell in Love
'B00000268T,Back to Avalon
'B0000026BA,Kings Record Shop
'B0000026CT,Law of the Fish
'B00000267I,The Bridge
'B00000269N,Bad
'B0000026DY,Hot August Night 2
'B0000026CZ,In the City of Angels
'B00000268M,Strawberry Moon
'B0000026DP,Qr
'B0000026IV,Gilberto With Turrentine
'B0000026IC,Vivid
'B0000026IF,What's Bootsy Doin
'B0000026IJ,Up Your Alley
'B0000026KO,Any Love
'B0000026HY,Everything's Different Now
'B0000026KG,Pattern Disruptive
'B0000026L1,Viva Santana
'B0000026L9,Songs of Kris Kristofferson
'B0000026LT,Stay With Me
'B0000026NB,Michel Camilo
'B0000026J6,I'm Your Man
'B0000026KZ,Danger Danger
'B0000026M1,All of This &amp; Nothing
'B0000026QU,The Disregard of Timekeeping
'B0000026RS,Hits 1979-1989
'B0000026SF,Europe
'B0000026TC,Jazz Goes to College
'B0000026TH,Steady On
'B0000026QS,Garfunkel
'B0000026TQ,Body Talk
'B0000026W6,Eddie Money - Greatest Hits: The Sound of Money
'B0000026T4,Trash
'B0000026V4,Simple Man
'B0000026WR,Puzzle of Hearts
'B0000026UV,Neck and Neck
'B000002728,Livin' Like Hustlers
'B00000272N,Facelift
'B00000273U,Leap of Faith
'B0000026XD,Bad Of The Heart
'B000002756,Steppin on the Blues
'B000002757,Robert Johnson: The Complete Recordings
'B00000275E,Still Cyco After All These Years
'B00000273W,The Reality of My Surroundings
'B0000027DL,Power of Love
'B0000027DJ,Hey Stoopid
'B00000274F,Native Dancer
'B0000027E4,Antics In The Forbidden Zone
'B0000027H0,What I Like About You (And Other Romantic Hits)
'B0000027EG,Renegade
'B0000027HO,The Stranglers - Greatest Hits 1977-1990
'B0000027HU,Gonna Make You Sweat
'B0000027H5,James Taylor (Live)
'B0000027T1,Biscuits
'B0000027S9,Straight Checkn'Em
'B0000027RY,Cypress Hill
'B00000285C,World of Wonders
'B00000283Y,The Best of Surface: A Nice Time 4 Lovin'
'B00000285B,The Trouble With Normal
'B00000284T,En Tact
'B000002820,Next Exit
'B000002877,Father Of The Delta Blues: The Complete 1965 Sessions
'B000002879,Come on Come on
'B00000286V,Love Is Reality
'B0000028L5,Walk the Dog &amp; Light the Light
'B000002859,Humans
'B0000028R2,Through the Fire
'B0000028QO,Hat Full of Stars
'B0000028RH,Boss Drum
'B0000028R5,Everything's Alright Forever
'B0000028PD,Give A Monkey A Brain And He'll Swear He's The Center Of The Universe
'B0000028S8,The Best Of Patti Austin
'B0000028SB,Music to Driveby
'B0000028QI,Life of Surprises: Best of
'B0000028RG,Lean on Me: The Best of Bill Withers
'B0000028QZ,Turn It Upside Down
'B0000028RR,Rage Against the Machine
'B0000028XW,Whaler
'B0000028W3,BOCES
'B0000028S2,Brazilian Byrd: Music of Antonio Carlos Jobim
'B00000292D,One Thing
'B00000294R,Lifestylez Ov Da Poor &amp; Dangerous
'B00000293W,Rendezvous
'B00000295Y,Black Sunday
'B000002962,Soul Alone
'B00000295A,Emergency on Planet Earth
'B0000029AS,Rocks
'B0000029AN,Get Your Wings
'B0000029B3,Rock in a Hard Place
'B0000029A6,Midnight on the Water
'B0000029B0,Aerosmith's Greatest Hits
'B0000029BG,A Star Is Born (1976 Film)
'B0000029AW,Live Bootleg
'B0000029DD,Grace
'B0000029AP,Toys in the Attic
'B0000029DZ,Rodney Crowell - Greatest Hits
'B0000029FS,Rhythm Machine
'B000002977,Hummin' Comin' At Cha
'B0000029FW,Return To Pooh Corner
'B0000029AL,Aerosmith
'B0000029AU,Draw the Line
'B0000029I0,4 5 6
'B0000029GK,Pride
'B0000029JT,B-Side Babies
'B0000029GI,We Come Strapped
'B0000029K3,Baltimore
'B0000029JQ,Here Came The Psychedelic Furs: B-Sides &amp; Lost Grooves
'B0000029JI,Cover Girl
'B0000029J5,Keb Mo
'B000002A5A,Master Sessions 1
'B000002A5J,Stones in the Road
'B000002A7F,Teenage Symphonies to God
'B000002A4G,Quiet Riot - The Greatest Hits
'B000002A5E,I Ain't Movin
'B000002AAJ,Kiss &amp; Say Goodbye: The Best of The Manhattans
'B000002ACB,Best of My Love: The Best of the Emotions
'B000002AAL,Time Further Out
'B000002ACY,Simple Songs of Freedom
'B000002ABF,Old Friends
'B000002ADV,Meet Betty Carter &amp; Ray Bryant
'B000002AEN,Avalon Blues : Complete 1928 Okeh Recordings
'B000002AGS,Salt Song
'B000002AH6,Porgy &amp; Bess
'B000002AIJ,Powder Keg
'B000002AIH,Volunteer Jam 7 - Live
'B000002AHQ,Best of John Denver Live
'B000002AIK,Windows
'B000002AI3,King of the Delta Blues
'B000002AIB,Givin It Back
'B000002AII,Nightrider
'B000002AGW,Beyond Blue Horizon
'B000002AMJ,Back Stabbers
'B000002AI9,Brother Brother Brother
'B000002AOD,One More Once
'B000002AP1,Raw Power
'B000002AP3,James Taylor (Best Live)
'B000002AMV,La Cuna
'B000002ANP,Anything Goes
'B000002ASA,Maxwell's Urban Hang Suite
'B000002AVB,The Best Of MFSB:  Love Is The Message
'B000002AXG,Reachin Back
'B000002AV5,The Best Of Sade
'B000002AZW,Booty &amp; The Beast
'B000002AZP,Rude Awakening
'B000002AZD,Hanky Panky
'B000002AZX,Various Positions
'B000002AZY,Songs of Love &amp; Hate
'B000002B23,Bizarre Fruit
'B000002B1M,It Was Written
'B000002B0J,Return of the Space Cowboy
'B000002AZZ,New Skin for the Old Ceremony
'B000002B0S,Cypress Hill 3: Temples of Boom
'B000002B4C,Mind Adventures
'B000002B8A,Alice in Chains
'B000002BA5,Greatest Hits 1985-1995
'B000002B2N,Very Fine Love
'B000002B56,Death Threatz
'B000002BEX,Salt Peter
'B000002BHM,Your Secret Love
'B000002BE9,Tidal
'B000002BFL,The Ghost of Tom Joad
'B000002BHV,Handsome
'B000002BLH,Ginuwine: Bachelor
'B000002BK4,Whatever Comes First
'B000002BPA,Receiving the Gift of Flavor
'B000002BOJ,Whatever and Ever Amen
'B000002BTF,Under These Rocks &amp; Stones
'B000002BSG,Travelling Without Moving
'B000002BZ6,Songs From Northern Britain
'B000002BVN,Blood On The Dance Floor: History In The Mix
'B000002BZA,One Night With You: The Best Of Love Vol. 2
'B000002BRB,Unimaginable Life
'B000002BZD,Good Feeling
'B000002BSF,Enjoy Incubus
'B000002C2E,Time Out of Mind
'B000002CK8,Everybody's Free (To Feel Good) (6-tracks)
'B000002CYD,Space Cowboy
'B000002D0L,Jeremy / Footsteps / Yellow Ledbetter
'B000002D8K,Cosmic Girl
'B000002DHT,La Muerte De La Gallero
'B000002DWY,De Cara Al Viento
'B000002ETM,De Nina a Mujer
'B000002G0O,99.9 F&deg;
'B000002G1R,The Icon Is Love
'B000002G2R,Fields of Gold: The Best of Sting 1984-1994
'B000002G3A,Living Under June
'B000002G57,Wes Montgomery - Greatest Hits
'B000002G5S,Quincy Jones - Greatest Hits
'B000002G6J,Wave
'B000002G3L,Deadsexy
'B000002G4M,Expecting to Fly
'B000002G7G,The Velvet Underground
'B000002G1T,Tuesday Night Music Club
'B000002G8T,Say It Loud: I'm Black And I'm Proud
'B000002G8H,Slowhand
'B000002G97,Passion and Fire
'B000002G77,Foundations Of Funk: A Brand New Bag: 1964-1969
'B000002G9T,Second Contribution
'B000002G6Z,Try Me
'B000002GA9,Whipped Cream &amp; Other Delights
'B000002G6X,Please Please Please
'B000002GAS,Worlds Away
'B000002GAF,Brother to Brother
'B000002GBH,Joan Armatrading
'B000002GAG,Blam
'B000002GC0,Caliente
'B000002G50,Joan Baez - Greatest Hits
'B000002GBL,Cool for Cats
'B000002GA0,Right on Time
'B000002GCF,The Best Of Gino Vannelli
'B000002G8S,If It Makes You Happy / Keep on Growing
'B000002GE7,Singles 45's and under
'B000002GDP,Track Record
'B000002GC2,The Dude
'B000002GC5,Only a Lad
'B000002GC4,Sounds &amp; Stuff Like That
'B000002GDL,Into The Fire
'B000002GDO,Walk Under Ladders
'B000002GE1,Night &amp; Day
'B000002GCO,Show Some Emotion
'B000002GAC,Mona Bone Jakon
'B000002GDF,Tour De Force
'B000002GF0,Light Up the Night
'B000002GHS,Get Here
'B000002GFW,Teaser and the Firecat
'B000002GFU,Tea for the Tillerman
'B000002GHJ,Babylon and on
'B000002GIG,Blaze of Glory
'B000002GFQ,Lovelines
'B000002GIY,Hearts &amp; Flowers
'B000002GGU,Reckless
'B000002GHB,Solitude Standing
'B000002GJK,Warm Your Heart
'B000002GKE,Square the Circle
'B000002GLI,Live Live Live
'B000002GK7,Finally-Ce Ce Peniston
'B000002GK1,Badmotorfinger
'B000002GQI,To Our Children's Children's Children
'B000002GQK,Every Good Boy Deserves Favour
'B000002GHG,The Right Night And Barry White
'B000002GKT,Rockin the Fillmore
'B000002GL7,From Every Stage
'B000002GXO,On the Border
'B000002GQE,Days of Future Passed
'B000002GXQ,Verities &amp; Balderdash
'B000002GYW,Desperado
'B000002GXD,Shake It Up
'B000002GXG,Don Juans Reckless Daughter
'B000002GX2,Hold Out
'B000002GZ1,Butterfield Blues Band
'B000002GYQ,For the Roses
'B000002GYN,Eagles
'B000002GYL,Jackson Browne (Saturate Before Using)
'B000002GVS,Their Greatest Hits 1971-1975
'B000002GXC,Come Morning
'B000002H1C,Greatest Hits 2
'B000002GXU,Late for the Sky
'B000002GQH,On the Threshold of a Dream
'B000002H1H,Lawyers in Love
'B000002H46,Dance Band on the Titanic
'B000002GWZ,The Long Run
'B000002GJB,Heart in Motion
'B000002H36,Shirley Murdock
'B000002H3D,Lives in the Balance
'B000002GX3,Panorama
'B000002H1T,Heartbeat City
'B000002H2J,First And Last And Always
'B000002GXX,One of These Nights
'B000002GXL,Court and Spark
'B000002H6Z,Something Real
'B000002GVW,Pretender
'B000002H7I,Crossroads
'B000002H6L,Workers Playtime
'B000002H94,One Believer
'B000002H84,Mecca &amp; The Soul Brother
'B000002H58,Floodland
'B000002H49,Portrait Gallery
'B000002H8I,Future Without a Past
'B000002HB0,Pod
'B000002HAJ,Wish
'B000002H72,Doolittle
'B000002H8B,World Clique
'B000002HAH,Come On Pilgrim
'B000002HCQ,Angel In The House
'B000002H9V,Matters of the Heart
'B000002H8H,Shortstop
'B000002HCV,Take a Look
'B000002H9B,Good to Be Back
'B000002HAU,Grace in Gravity
'B000002HBR,Revenge of the Goldfish
'B000002HBA,Experience
'B000002HB7,Right Time
'B000002H8P,Vision Thing
'B000002HG2,Mars Audiac Quintet
'B000002HCM,Frank Black
'B000002HF0,Teenager of the Year
'B000002HDG,Last Splash
'B000002HFN,This Perfect World
'B000002HGD,Everything Is Wrong
'B000002HAL,Infinity Within
'B000002HDL,Dewdrops in the Garden
'B000002HHP,Do You Wanna Ride?
'B000002H4A,On the Road to Kingdom Come
'B000002HKC,New Beginning
'B000002HM0,12 Golden Country Greats
'B000002HK2,Emperor Tomato Ketchup
'B000002HN0,Presents Author Unknown
'B000002HKA,Silk
'B000002HKW,Dancefloor Oddities &amp; Sampladelic Relics
'B000002HKU,Looking East
'B000002HJF,The Rhythm Of The Night
'B000002HM6,High/Low
'B000002HRC,Levert Sweat Gill
'B000002HQD,Buffalo Springfield
'B000002HQ3,Dots &amp; Loops
'B000002HOX,Scouts Honor By Way of Blood
'B000002HOD,Built To Last
'B000002HQY,Next Voice You Hear: The Best of Jackson Browne
'B000002I2W,True Stories &amp; Other Dreams
'B000002I4U,The Genius of Ray Charles
'B000002I2R,Heads &amp; Tales
'B000002I60,Chapter Two
'B000002I55,Free Jazz
'B000002I5L,Memphis Underground
'B000002I64,Quiet Fire
'B000002I95,Abandoned Luncheonette
'B000002I5C,At the Village Gate
'B000002I3M,Push Push (featuring Duane Allman)
'B000002I8D,Face Value
'B000002I9H,Peter Gabriel
'B000002I8W,Coming Out
'B000002IHL,Aretha's Jazz
'B000002IG4,Hello I Must Be Going
'B000002II2,Vocalese
'B000002IIO,Live at Last
'B000002IH5,The Dock of the Bay
'B000002IHQ,No Jacket Required
'B000002IHD,Otis Blue
'B000002IH3,Pain In My Heart
'B000002I7U,Pithecanthropus Erectus
'B000002IJG,30 Greatest Hits - Aretha Franklin (2 Discs)
'B000002IIQ,C'Est Chic
'B000002IIL,Change of the Century
'B000002IH8,Immortal Otis Redding
'B000002IM3,Just Between Us
'B000002I2O,Living
'B000002IOW,Presto
'B000002INL,The Drifters - All-Time Greatest Hits &amp; More: 1959-1965
'B000002IO0,Soul Brothers: Soul Meeting (2CD)
'B000002IPC,Born to Sing
'B000002IP1,But Seriously
'B000002INP,Beaches: Original Soundtrack Recording
'B000002IR5,Walking the Dog
'B000002IHR,No Jacket Required [Audio Cassette]
'B000002IOT,Attitude
'B000002IR9,King &amp; Queen
'B000002IQ9,Serious Hits Live
'B000002ING,Just Coolin'
'B000002IS8,Set The Night To Music
'B000002IRM,Roll the Bones
'B000002ITU,Crucify
'B000002IT2,Little Earthquakes
'B000002IR7,Green Onions
'B000002IQI,Marc Cohn
'B000002IRW,The Birth Of Soul : The Complete Atlantic Rhythm &amp; Blues Recordings 1952-1959
'B000002IYI,All-4-One
'B000002IVZ,Massive Blur
'B000002IXU,Under the Pink
'B000002J13,Fun
'B000002IYU,Roberta
'B000002J11,Stranger Than Fiction
'B000002IXB,Both Sides
'B000002IWU,Houdini
'B000002IWQ,Counterparts
'B000002J2Z,Stoner Witch
'B000002J2S,Pieces of You
'B000002J5R,Blue Lights in the Basement
'B000002J4R,Now in a Minute
'B000002J90,Duncan Sheik
'B000002J5U,Killing Me Softly
'B000002J4D,And the Music Speaks
'B000002J5S,First Take
'B000002J88,Boys for Pele
'B000002JB5,Power Of Touch The
'B000002JAM,Jennifer Love Hewitt
'B000002JB1,Blessed Quietness - A Collection of Hymns Spirituals and Carols
'B000002JB3,Dance Into the Light
'B000002JAI,Test for Echo
'B000002J9V,Get on Up &amp; Dance
'B000002JBB,Hey Jupiter
'B000002JKT,Dangerous
'B000002J8Y,Stag
'B000002JJU,Avant-Garde
'B000002JKU,Back to Back
'B000002JKX,Last Time Around
'B000002JO0,Sings Soul Ballads
'B000002JOY,Remix to Sing
'B000002JSA,Scratch the Surface
'B000002JS4,Groove on
'B000002JPE,Men At Large
'B000002JQR,Straight Up Sewaside
'B000002JN4,No One Can Do It Better
'B000002JN6,Michel'Le
'B000002JVO,Immortal
'B000002JV1,Conspiracy (PA)
'B000002JO2,The Otis Redding Dictionary Of Soul : Complete &amp; Unbelievable
'B000002KAP,Roots
'B000002JOP,Private Line
'B000002K9P,Francis Albert Sinatra &amp; Antonio Carlos Jobim
'B000002KBB,Love It to Death
'B000002KC2,Sundown
'B000002KDB,Pieces of the Sky
'B000002KC4,Paradise &amp; Lunch
'B000002KCO,Chicken Skin Music
'B000002KBA,In Rock
'B000002KC5,Good Old Boys
'B000002KBR,Need of Love
'B000002KBK,Earth Wind &amp; Fire
'B000002KE5,School's Out
'B000002KBW,Into the Purple Valley
'B000002KE4,Bump City
'B000002KEI,Who Do We Think We Are
'B000002KEJ,Tower of Power
'B000002KGC,Live &amp; In Living Color
'B000002KD5,Fleetwood Mac
'B000002KHB,Machine Head
'B000002KF2,Back to Oakland
'B000002KHQ,Seals &amp; Crofts: Greatest Hits
'B000002KH1,In Full Bloom
'B000002KEV,Made in Japan
'B000002KEN,Billion Dollar Babies
'B000002KGE,We've Got a Live One Here
'B000002KJ4,Chaka
'B000002KE7,Summer Breeze
'B000002KFT,Gorilla
'B000002KIH,Champagne Charlie
'B000002KH3,Van Halen
'B000002KFV,Dream Weaver
'B000002KGI,Double Time
'B000002KIP,Thanks I'll Eat It Here
'B000002KK1,Tiger in the Rain
'B000002KJY,Livin' Inside Your Love
'B000002KEP,Dixie Chicken
'B000002KLC,Freedom of Choice
'B000002KKD,B-52's
'B000002KL7,Pirates
'B000002KKX,Christopher Cross
'B000002KKN,Prince
'B000002KNM,Big Science
'B000002KLM,Wild Planet
'B000002KLX,Borderline
'B000002KLZ,Fleetwood Mac: Live
'B000002KFN,Urban Renewal
'B000002KK2,Rickie Lee Jones
'B000002KNL,Marshall Crenshaw
'B000002KMI,The George Benson Collection
'B000002KNO,Diver Down
'B000002KJ1,Q: Are We Not Men
'B000002KNG,Beautiful Vision
'B000002KNE,Slide Area
'B000002KME,Pretenders 2
'B000002KO5,Crocodiles
'B000002KOQ,Ladies of the Canyon
'B000002KN3,Tom Tom Club
'B000002KLL,Zapp
